period,value,released,version
2019 JUN,7032,2025-08-20,v119
2019 MAR,-108,2025-08-20,v119
2019 MAY,4923,2025-08-20,v119
2019 NOV,5677,2025-08-20,v119
2019 OCT,11480,2025-08-20,v119
2019 Q1,-8444,2025-08-20,v119
2019 Q2,23345,2025-08-20,v119
2019 Q3,13255,2025-08-20,v119
2019 Q4,23425,2025-08-20,v119
2019 SEP,8976,2025-08-20,v119
2020,272954,2025-08-20,v119
2020 APR,49314,2025-08-20,v119
2020 AUG,24302,2025-08-20,v119
2020 DEC,24197,2025-08-20,v119
2020 FEB,2059,2025-08-20,v119
2020 JAN,-8072,2025-08-20,v119
2020 JUL,22125,2025-08-20,v119
2020 JUN,32484,2025-08-20,v119
2020 MAR,6981,2025-08-20,v119
2020 MAY,51438,2025-08-20,v119
2020 NOV,21683,2025-08-20,v119
2020 OCT,18182,2025-08-20,v119
2020 Q1,968,2025-08-20,v119
2020 Q2,133236,2025-08-20,v119
2020 Q3,74688,2025-08-20,v119
2020 Q4,64062,2025-08-20,v119
2020 SEP,28261,2025-08-20,v119
2021,163093,2025-08-20,v119
2021 APR,23687,2025-08-20,v119
2021 AUG,14087,2025-08-20,v119
2021 DEC,9965,2025-08-20,v119
2021 FEB,15642,2025-08-20,v119
2021 JAN,1412,2025-08-20,v119
2021 JUL,4489,2025-08-20,v119
2021 JUN,18899,2025-08-20,v119
2021 MAR,24999,2025-08-20,v119
2021 MAY,17297,2025-08-20,v119
2021 NOV,7495,2025-08-20,v119
2021 OCT,8149,2025-08-20,v119
2021 Q1,42053,2025-08-20,v119
2021 Q2,59883,2025-08-20,v119
2021 Q3,35548,2025-08-20,v119
2021 Q4,25609,2025-08-20,v119
2021 SEP,16972,2025-08-20,v119
2022,108627,2025-08-20,v119
2022 AUG,7940,2025-08-20,v119
2022 DEC,15845,2025-08-20,v119
2022 FEB,7220,2025-08-20,v119
2022 JAN,-11830,2025-08-20,v119
2022 JUL,675,2025-08-20,v119
2022 JUN,18952,2025-08-20,v119
2022 MAR,5661,2025-08-20,v119
2022 MAY,8822,2025-08-20,v119
2022 NOV,15436,2025-08-20,v119
2022 OCT,10966,2025-08-20,v119
2022 Q1,1051,2025-08-20,v119
2022 Q2,41295,2025-08-20,v119
2022 Q3,24034,2025-08-20,v119
2022 Q4,42247,2025-08-20,v119
2022 SEP,15419,2025-08-20,v119
2023,141418,2025-08-20,v119
2023 APR,19891,2025-08-20,v119
2023 AUG,11253,2025-08-20,v119
2023 DEC,7792,2025-08-20,v119
2023 FEB,10798,2025-08-20,v119
2023 JAN,-8722,2025-08-20,v119
2023 JUL,2506,2025-08-20,v119
2023 JUN,18984,2025-08-20,v119
2023 MAR,17466,2025-08-20,v119
2023 MAY,15277,2025-08-20,v119
2023 NOV,14720,2025-08-20,v119
2023 OCT,16188,2025-08-20,v119
2023 Q1,19542,2025-08-20,v119
2023 Q2,54152,2025-08-20,v119
2023 Q3,29024,2025-08-20,v119
2023 Q4,38700,2025-08-20,v119
2023 SEP,15265,2025-08-20,v119
2024,146009,2025-08-20,v119
2024 APR,18963,2025-08-20,v119
2024 AUG,14279,2025-08-20,v119
2024 DEC,18228,2025-08-20,v119
2024 FEB,10979,2025-08-20,v119
2024 JAN,-14650,2025-08-20,v119
2024 JUL,3369,2025-08-20,v119
2024 JUN,14006,2025-08-20,v119
2024 MAR,13856,2025-08-20,v119
2024 MAY,16894,2025-08-20,v119
2024 NOV,12991,2025-08-20,v119
2024 OCT,18834,2025-08-20,v119
2024 Q1,10185,2025-08-20,v119
2024 Q2,49863,2025-08-20,v119
2024 Q3,35908,2025-08-20,v119
2024 Q4,50053,2025-08-20,v119
2024 SEP,18260,2025-08-20,v119
2025 APR,19575,2025-08-20,v119
2025 FEB,12199,2025-08-20,v119
2025 JAN,-14377,2025-08-20,v119
2025 JUL,1054,2025-08-20,v119
2025 JUN,22560,2025-08-20,v119
2025 MAR,14640,2025-08-20,v119
2025 MAY,16792,2025-08-20,v119
2025 Q1,12462,2025-08-20,v119
2025 Q2,58927,2025-08-20,v119
1997,19312,2025-09-18,v120
1997 APR,2926,2025-09-18,v120
1997 AUG,2849,2025-09-18,v120
1997 DEC,1013,2025-09-18,v120
1997 JUL,554,2025-09-18,v120
1997 JUN,4977,2025-09-18,v120
1997 MAY,2969,2025-09-18,v120
1997 NOV,-1675,2025-09-18,v120
1997 OCT,-1578,2025-09-18,v120
1997 Q2,10872,2025-09-18,v120
1997 Q3,6059,2025-09-18,v120
1997 Q4,-2240,2025-09-18,v120
1997 SEP,2656,2025-09-18,v120
1998,3854,2025-09-18,v120
1998 APR,1907,2025-09-18,v120
1998 AUG,1976,2025-09-18,v120
1998 DEC,917,2025-09-18,v120
1998 FEB,203,2025-09-18,v120
1998 JAN,-7498,2025-09-18,v120
1998 JUL,-2673,2025-09-18,v120
1998 JUN,3427,2025-09-18,v120
1998 MAR,3138,2025-09-18,v120
1998 MAY,3908,2025-09-18,v120
1998 NOV,3145,2025-09-18,v120
1998 OCT,-6440,2025-09-18,v120
1998 Q1,-4157,2025-09-18,v120
1998 Q2,9242,2025-09-18,v120
1998 Q3,1147,2025-09-18,v120
1998 Q4,-2378,2025-09-18,v120
1998 SEP,1844,2025-09-18,v120
1999,-7654,2025-09-18,v120
1999 APR,335,2025-09-18,v120
1999 AUG,1516,2025-09-18,v120
1999 DEC,920,2025-09-18,v120
1999 FEB,-2214,2025-09-18,v120
1999 JAN,-6836,2025-09-18,v120
1999 JUL,-3653,2025-09-18,v120
1999 JUN,2479,2025-09-18,v120
1999 MAR,1162,2025-09-18,v120
1999 MAY,3414,2025-09-18,v120
1999 NOV,2451,2025-09-18,v120
1999 OCT,-7535,2025-09-18,v120
1999 Q1,-7888,2025-09-18,v120
1999 Q2,6228,2025-09-18,v120
1999 Q3,-1830,2025-09-18,v120
1999 Q4,-4164,2025-09-18,v120
1999 SEP,307,2025-09-18,v120
2000,-16427,2025-09-18,v120
2000 APR,2810,2025-09-18,v120
2000 AUG,3300,2025-09-18,v120
2000 DEC,1284,2025-09-18,v120
2000 FEB,-1567,2025-09-18,v120
2000 JAN,-9671,2025-09-18,v120
2000 JUL,-3837,2025-09-18,v120
2000 JUN,2663,2025-09-18,v120
2000 MAR,-400,2025-09-18,v120
2000 MAY,-9269,2025-09-18,v120
2000 NOV,1219,2025-09-18,v120
2000 OCT,1094,2025-09-18,v120
2000 Q1,-11638,2025-09-18,v120
2000 Q2,-3796,2025-09-18,v120
2000 Q3,-4590,2025-09-18,v120
2000 Q4,3597,2025-09-18,v120
2000 SEP,-4053,2025-09-18,v120
2001,-3111,2025-09-18,v120
2001 APR,-281,2025-09-18,v120
2001 AUG,-1044,2025-09-18,v120
2001 DEC,2947,2025-09-18,v120
2001 FEB,-3959,2025-09-18,v120
2001 JAN,-6869,2025-09-18,v120
2001 JUL,-1982,2025-09-18,v120
2001 JUN,-591,2025-09-18,v120
2001 MAR,-678,2025-09-18,v120
2001 MAY,1424,2025-09-18,v120
2001 NOV,3314,2025-09-18,v120
2001 OCT,3200,2025-09-18,v120
2001 Q1,-11506,2025-09-18,v120
2001 Q2,552,2025-09-18,v120
2001 Q3,-1618,2025-09-18,v120
2001 Q4,9461,2025-09-18,v120
2001 SEP,1408,2025-09-18,v120
2002,26203,2025-09-18,v120
2002 APR,2376,2025-09-18,v120
2002 AUG,2132,2025-09-18,v120
2002 DEC,4907,2025-09-18,v120
2002 FEB,-337,2025-09-18,v120
2002 JAN,-3418,2025-09-18,v120
2002 JUL,-701,2025-09-18,v120
2002 JUN,3323,2025-09-18,v120
2002 MAR,995,2025-09-18,v120
2002 MAY,3507,2025-09-18,v120
2002 NOV,5167,2025-09-18,v120
2002 OCT,3807,2025-09-18,v120
2002 Q1,-2760,2025-09-18,v120
2002 Q2,9206,2025-09-18,v120
2002 Q3,5876,2025-09-18,v120
2002 Q4,13881,2025-09-18,v120
2002 SEP,4445,2025-09-18,v120
2003,46394,2025-09-18,v120
2003 APR,3179,2025-09-18,v120
2003 AUG,4217,2025-09-18,v120
2003 DEC,5168,2025-09-18,v120
2003 FEB,2896,2025-09-18,v120
2003 JAN,640,2025-09-18,v120
2003 JUL,1562,2025-09-18,v120
2003 JUN,4394,2025-09-18,v120
2003 MAR,2516,2025-09-18,v120
2003 MAY,6104,2025-09-18,v120
2003 NOV,5433,2025-09-18,v120
2003 OCT,4360,2025-09-18,v120
2003 Q1,6052,2025-09-18,v120
2003 Q2,13677,2025-09-18,v120
2003 Q3,11704,2025-09-18,v120
2003 Q4,14961,2025-09-18,v120
2003 SEP,5925,2025-09-18,v120
2004,48573,2025-09-18,v120
2004 APR,7804,2025-09-18,v120
2004 AUG,4575,2025-09-18,v120
2004 DEC,5414,2025-09-18,v120
2004 FEB,886,2025-09-18,v120
2004 JAN,921,2025-09-18,v120
2004 JUL,2448,2025-09-18,v120
2004 JUN,2211,2025-09-18,v120
2004 MAR,1373,2025-09-18,v120
2004 MAY,5941,2025-09-18,v120
2004 NOV,5883,2025-09-18,v120
2004 OCT,5181,2025-09-18,v120
2004 Q1,3180,2025-09-18,v120
2004 Q2,15956,2025-09-18,v120
2004 Q3,12959,2025-09-18,v120
2004 Q4,16478,2025-09-18,v120
2004 SEP,5936,2025-09-18,v120
2005,48446,2025-09-18,v120
2005 APR,8602,2025-09-18,v120
2005 AUG,4342,2025-09-18,v120
2005 DEC,5531,2025-09-18,v120
2005 FEB,3031,2025-09-18,v120
2005 JAN,-112,2025-09-18,v120
2005 JUL,1092,2025-09-18,v120
2005 JUN,2460,2025-09-18,v120
2005 MAR,3350,2025-09-18,v120
2005 MAY,2250,2025-09-18,v120
2005 NOV,7949,2025-09-18,v120
2005 OCT,4686,2025-09-18,v120
2005 Q1,6269,2025-09-18,v120
2005 Q2,13312,2025-09-18,v120
2005 Q3,10699,2025-09-18,v120
2005 Q4,18166,2025-09-18,v120
2005 SEP,5265,2025-09-18,v120
2006,43612,2025-09-18,v120
2006 APR,4543,2025-09-18,v120
2006 AUG,3600,2025-09-18,v120
2006 DEC,4532,2025-09-18,v120
2006 FEB,3185,2025-09-18,v120
2006 JAN,-2378,2025-09-18,v120
2006 JUL,1052,2025-09-18,v120
2006 JUN,3774,2025-09-18,v120
2006 MAR,2388,2025-09-18,v120
2006 MAY,4847,2025-09-18,v120
2006 NOV,7050,2025-09-18,v120
2006 OCT,4152,2025-09-18,v120
2006 Q1,3195,2025-09-18,v120
2006 Q2,13164,2025-09-18,v120
2006 Q3,11519,2025-09-18,v120
2006 Q4,15734,2025-09-18,v120
2006 SEP,6867,2025-09-18,v120
2007,41812,2025-09-18,v120
2007 APR,3369,2025-09-18,v120
2007 AUG,5188,2025-09-18,v120
2007 DEC,5387,2025-09-18,v120
2007 FEB,592,2025-09-18,v120
2007 JAN,-4433,2025-09-18,v120
2007 JUL,596,2025-09-18,v120
2007 JUN,3961,2025-09-18,v120
2007 MAR,4361,2025-09-18,v120
2007 MAY,4867,2025-09-18,v120
2007 NOV,6292,2025-09-18,v120
2007 OCT,6183,2025-09-18,v120
2007 Q1,520,2025-09-18,v120
2007 Q2,12197,2025-09-18,v120
2007 Q3,11233,2025-09-18,v120
2007 Q4,17862,2025-09-18,v120
2007 SEP,5449,2025-09-18,v120
2008,87978,2025-09-18,v120
2008 APR,6455,2025-09-18,v120
2008 AUG,8700,2025-09-18,v120
2008 DEC,15335,2025-09-18,v120
2008 FEB,3359,2025-09-18,v120
2008 JAN,-5466,2025-09-18,v120
2008 JUL,3411,2025-09-18,v120
2008 JUN,6731,2025-09-18,v120
2008 MAR,5868,2025-09-18,v120
2008 MAY,7484,2025-09-18,v120
2008 NOV,12325,2025-09-18,v120
2008 OCT,10744,2025-09-18,v120
2008 Q1,3761,2025-09-18,v120
2008 Q2,20670,2025-09-18,v120
2008 Q3,25143,2025-09-18,v120
2008 Q4,38404,2025-09-18,v120
2008 SEP,13032,2025-09-18,v120
2009,161022,2025-09-18,v120
2009 APR,10933,2025-09-18,v120
2009 AUG,11980,2025-09-18,v120
2009 DEC,21336,2025-09-18,v120
2009 FEB,11092,2025-09-18,v120
2009 JAN,6945,2025-09-18,v120
2009 JUL,9323,2025-09-18,v120
2009 JUN,16535,2025-09-18,v120
2009 MAR,14038,2025-09-18,v120
2009 MAY,13507,2025-09-18,v120
2009 NOV,14174,2025-09-18,v120
2009 OCT,14803,2025-09-18,v120
2009 Q1,32075,2025-09-18,v120
2009 Q2,40975,2025-09-18,v120
2009 Q3,37659,2025-09-18,v120
2009 Q4,50313,2025-09-18,v120
2009 SEP,16356,2025-09-18,v120
2010,148623,2025-09-18,v120
2010 APR,9263,2025-09-18,v120
2010 AUG,11649,2025-09-18,v120
2010 DEC,17092,2025-09-18,v120
2010 FEB,9843,2025-09-18,v120
2010 JAN,7677,2025-09-18,v120
2010 JUL,9340,2025-09-18,v120
2010 JUN,12116,2025-09-18,v120
2010 MAR,13178,2025-09-18,v120
2010 MAY,13289,2025-09-18,v120
2010 NOV,14802,2025-09-18,v120
2010 OCT,14328,2025-09-18,v120
2010 Q1,30698,2025-09-18,v120
2010 Q2,34668,2025-09-18,v120
2010 Q3,37035,2025-09-18,v120
2010 Q4,46222,2025-09-18,v120
2010 SEP,16046,2025-09-18,v120
2011,122169,2025-09-18,v120
2011 APR,11909,2025-09-18,v120
2011 AUG,9569,2025-09-18,v120
2011 DEC,13969,2025-09-18,v120
2011 FEB,9602,2025-09-18,v120
2011 JAN,1207,2025-09-18,v120
2011 JUL,4734,2025-09-18,v120
2011 JUN,9921,2025-09-18,v120
2011 MAR,13252,2025-09-18,v120
2011 MAY,9665,2025-09-18,v120
2011 NOV,11328,2025-09-18,v120
2011 OCT,12946,2025-09-18,v120
2011 Q1,24061,2025-09-18,v120
2011 Q2,31495,2025-09-18,v120
2011 Q3,28370,2025-09-18,v120
2011 Q4,38243,2025-09-18,v120
2011 SEP,14067,2025-09-18,v120
2012,130509,2025-09-18,v120
2012 APR,21572,2025-09-18,v120
2012 AUG,9993,2025-09-18,v120
2012 DEC,13482,2025-09-18,v120
2012 FEB,10351,2025-09-18,v120
2012 JAN,751,2025-09-18,v120
2012 JUL,2275,2025-09-18,v120
2012 JUN,8829,2025-09-18,v120
2012 MAR,12848,2025-09-18,v120
2012 MAY,12859,2025-09-18,v120
2012 NOV,12284,2025-09-18,v120
2012 OCT,12187,2025-09-18,v120
2012 Q1,23950,2025-09-18,v120
2012 Q2,43260,2025-09-18,v120
2012 Q3,25346,2025-09-18,v120
2012 Q4,37953,2025-09-18,v120
2012 SEP,13078,2025-09-18,v120
2013,103611,2025-09-18,v120
2013 APR,11269,2025-09-18,v120
2013 AUG,8537,2025-09-18,v120
2013 DEC,10875,2025-09-18,v120
2013 FEB,7132,2025-09-18,v120
2013 JAN,-688,2025-09-18,v120
2013 JUL,3553,2025-09-18,v120
2013 JUN,8308,2025-09-18,v120
2013 MAR,10728,2025-09-18,v120
2013 MAY,9139,2025-09-18,v120
2013 NOV,11469,2025-09-18,v120
2013 OCT,11287,2025-09-18,v120
2013 Q1,17172,2025-09-18,v120
2013 Q2,28716,2025-09-18,v120
2013 Q3,24092,2025-09-18,v120
2013 Q4,33631,2025-09-18,v120
2013 SEP,12002,2025-09-18,v120
2014,104008,2025-09-18,v120
2014 APR,12557,2025-09-18,v120
2014 AUG,8733,2025-09-18,v120
2014 DEC,12059,2025-09-18,v120
2014 FEB,9542,2025-09-18,v120
2014 JAN,308,2025-09-18,v120
2014 JUL,3501,2025-09-18,v120
2014 JUN,7931,2025-09-18,v120
2014 MAR,6157,2025-09-18,v120
2014 MAY,10106,2025-09-18,v120
2014 NOV,8872,2025-09-18,v120
2014 OCT,11490,2025-09-18,v120
2014 Q1,16007,2025-09-18,v120
2014 Q2,30594,2025-09-18,v120
2014 Q3,24986,2025-09-18,v120
2014 Q4,32421,2025-09-18,v120
2014 SEP,12752,2025-09-18,v120
2015,85621,2025-09-18,v120
2015 APR,11968,2025-09-18,v120
2015 AUG,8646,2025-09-18,v120
2015 DEC,7398,2025-09-18,v120
2015 FEB,6511,2025-09-18,v120
2015 JAN,-3023,2025-09-18,v120
2015 JUL,1956,2025-09-18,v120
2015 JUN,7702,2025-09-18,v120
2015 MAR,5979,2025-09-18,v120
2015 MAY,7466,2025-09-18,v120
2015 NOV,9228,2025-09-18,v120
2015 OCT,10384,2025-09-18,v120
2015 Q1,9467,2025-09-18,v120
2015 Q2,27136,2025-09-18,v120
2015 Q3,22008,2025-09-18,v120
2015 Q4,27010,2025-09-18,v120
2015 SEP,11406,2025-09-18,v120
2016,67814,2025-09-18,v120
2016 APR,12177,2025-09-18,v120
2016 AUG,7255,2025-09-18,v120
2016 DEC,5302,2025-09-18,v120
2016 FEB,5726,2025-09-18,v120
2016 JAN,-6159,2025-09-18,v120
2016 JUL,718,2025-09-18,v120
2016 JUN,4874,2025-09-18,v120
2016 MAR,4973,2025-09-18,v120
2016 MAY,7243,2025-09-18,v120
2016 NOV,6936,2025-09-18,v120
2016 OCT,7964,2025-09-18,v120
2016 Q1,4540,2025-09-18,v120
2016 Q2,24294,2025-09-18,v120
2016 Q3,18778,2025-09-18,v120
2016 Q4,20202,2025-09-18,v120
2016 SEP,10805,2025-09-18,v120
2017,54621,2025-09-18,v120
2017 APR,12622,2025-09-18,v120
2017 AUG,5448,2025-09-18,v120
2017 DEC,4359,2025-09-18,v120
2017 FEB,-177,2025-09-18,v120
2017 JAN,-8612,2025-09-18,v120
2017 JUL,217,2025-09-18,v120
2017 JUN,6456,2025-09-18,v120
2017 MAR,2679,2025-09-18,v120
2017 MAY,7150,2025-09-18,v120
2017 NOV,6526,2025-09-18,v120
2017 OCT,8021,2025-09-18,v120
2017 Q1,-6110,2025-09-18,v120
2017 Q2,26228,2025-09-18,v120
2017 Q3,15597,2025-09-18,v120
2017 Q4,18906,2025-09-18,v120
2017 SEP,9932,2025-09-18,v120
2018,51027,2025-09-18,v120
2018 APR,10035,2025-09-18,v120
2018 AUG,6985,2025-09-18,v120
2018 DEC,5431,2025-09-18,v120
2018 FEB,2580,2025-09-18,v120
2018 JAN,-5813,2025-09-18,v120
2018 JUL,-2495,2025-09-18,v120
2018 JUN,4101,2025-09-18,v120
2018 MAR,1785,2025-09-18,v120
2018 MAY,4491,2025-09-18,v120
2018 NOV,5792,2025-09-18,v120
2018 OCT,9257,2025-09-18,v120
2018 Q1,-1448,2025-09-18,v120
2018 Q2,18627,2025-09-18,v120
2018 Q3,13368,2025-09-18,v120
2018 Q4,20480,2025-09-18,v120
2018 SEP,8878,2025-09-18,v120
2019,49621,2025-09-18,v120
2019 APR,11140,2025-09-18,v120
2019 AUG,4888,2025-09-18,v120
2019 DEC,6045,2025-09-18,v120
2019 FEB,2124,2025-09-18,v120
2019 JAN,-10269,2025-09-18,v120
2019 JUL,-1154,2025-09-18,v120
2019 JUN,6788,2025-09-18,v120
2019 MAR,-21,2025-09-18,v120
2019 MAY,4672,2025-09-18,v120
2019 NOV,5448,2025-09-18,v120
2019 OCT,11253,2025-09-18,v120
2019 Q1,-8166,2025-09-18,v120
2019 Q2,22600,2025-09-18,v120
2019 Q3,12441,2025-09-18,v120
2019 Q4,22746,2025-09-18,v120
2019 SEP,8707,2025-09-18,v120
2020,269955,2025-09-18,v120
2020 APR,49002,2025-09-18,v120
2020 AUG,24017,2025-09-18,v120
2020 DEC,23926,2025-09-18,v120
2020 FEB,1935,2025-09-18,v120
2020 JAN,-8195,2025-09-18,v120
2020 JUL,21840,2025-09-18,v120
2020 JUN,32161,2025-09-18,v120
2020 MAR,6846,2025-09-18,v120
2020 MAY,51122,2025-09-18,v120
2020 NOV,21412,2025-09-18,v120
2020 OCT,17910,2025-09-18,v120
2020 Q1,586,2025-09-18,v120
2020 Q2,132285,2025-09-18,v120
2020 Q3,73836,2025-09-18,v120
2020 Q4,63248,2025-09-18,v120
2020 SEP,27979,2025-09-18,v120
2021,161180,2025-09-18,v120
2021 APR,23529,2025-09-18,v120
2021 AUG,13903,2025-09-18,v120
2021 DEC,9836,2025-09-18,v120
2021 FEB,15473,2025-09-18,v120
2021 JAN,1247,2025-09-18,v120
2021 JUL,4307,2025-09-18,v120
2021 JUN,18731,2025-09-18,v120
2021 MAR,24838,2025-09-18,v120
2021 MAY,17138,2025-09-18,v120
2021 NOV,7369,2025-09-18,v120
2021 OCT,8023,2025-09-18,v120
2021 Q1,41558,2025-09-18,v120
2021 Q2,59398,2025-09-18,v120
2021 Q3,34996,2025-09-18,v120
2021 Q4,25228,2025-09-18,v120
2021 SEP,16786,2025-09-18,v120
2022,107928,2025-09-18,v120
2022 APR,13409,2025-09-18,v120
2022 AUG,7848,2025-09-18,v120
2022 DEC,15918,2025-09-18,v120
2022 FEB,7097,2025-09-18,v120
2022 JAN,-11958,2025-09-18,v120
2022 JUL,585,2025-09-18,v120
2022 JUN,18851,2025-09-18,v120
2022 MAR,5538,2025-09-18,v120
2022 MAY,8709,2025-09-18,v120
2022 NOV,15533,2025-09-18,v120
2022 OCT,11064,2025-09-18,v120
2022 Q1,677,2025-09-18,v120
2022 Q2,40969,2025-09-18,v120
2022 Q3,23767,2025-09-18,v120
2022 Q4,42515,2025-09-18,v120
2022 SEP,15334,2025-09-18,v120
2023,143143,2025-09-18,v120
2023 APR,19952,2025-09-18,v120
2023 AUG,11417,2025-09-18,v120
2023 DEC,8043,2025-09-18,v120
2023 FEB,10914,2025-09-18,v120
2023 JAN,-8633,2025-09-18,v120
2023 JUL,2671,2025-09-18,v120
2023 JUN,19038,2025-09-18,v120
2023 MAR,17569,2025-09-18,v120
2023 MAY,15333,2025-09-18,v120
2023 NOV,14977,2025-09-18,v120
2023 OCT,16444,2025-09-18,v120
2023 Q1,19850,2025-09-18,v120
2023 Q2,54323,2025-09-18,v120
2023 Q3,29506,2025-09-18,v120
2023 Q4,39464,2025-09-18,v120
2023 SEP,15418,2025-09-18,v120
2024,146877,2025-09-18,v120
2024 APR,18721,2025-09-18,v120
2024 AUG,14424,2025-09-18,v120
2024 DEC,18143,2025-09-18,v120
2024 FEB,11253,2025-09-18,v120
2024 JAN,-14370,2025-09-18,v120
2024 JUL,3521,2025-09-18,v120
2024 JUN,14031,2025-09-18,v120
2024 MAR,14139,2025-09-18,v120
2024 MAY,16909,2025-09-18,v120
2024 NOV,13001,2025-09-18,v120
2024 OCT,18845,2025-09-18,v120
2024 Q1,11022,2025-09-18,v120
2024 Q2,49661,2025-09-18,v120
2024 Q3,36205,2025-09-18,v120
2024 Q4,49989,2025-09-18,v120
2025 APR,20463,2025-09-18,v120
2025 AUG,17962,2025-09-18,v120
2025 FEB,11709,2025-09-18,v120
2025 JAN,-15020,2025-09-18,v120
2025 JUL,2818,2025-09-18,v120
2025 JUN,24028,2025-09-18,v120
2025 MAR,13709,2025-09-18,v120
2025 MAY,18529,2025-09-18,v120
2025 Q1,10398,2025-09-18,v120
2025 Q2,63020,2025-09-18,v120
2021,161179,2025-10-20,v121
2021 Q3,34995,2025-10-20,v121
2021 SEP,16785,2025-10-20,v121
2022,107919,2025-10-20,v121
2022 APR,13408,2025-10-20,v121
2022 AUG,7846,2025-10-20,v121
2022 JAN,-11957,2025-10-20,v121
2022 JUL,584,2025-10-20,v121
2022 MAY,8708,2025-10-20,v121
2022 NOV,15532,2025-10-20,v121
2022 OCT,11063,2025-10-20,v121
2022 Q1,678,2025-10-20,v121
2022 Q2,40967,2025-10-20,v121
2022 Q3,23761,2025-10-20,v121
2022 Q4,42513,2025-10-20,v121
2022 SEP,15331,2025-10-20,v121
2023,143198,2025-10-20,v121
2023 DEC,8090,2025-10-20,v121
2023 FEB,10916,2025-10-20,v121
2023 JAN,-8631,2025-10-20,v121
2023 JUL,2670,2025-10-20,v121
2023 JUN,19040,2025-10-20,v121
2023 MAR,17571,2025-10-20,v121
2023 Q1,19856,2025-10-20,v121
2023 Q2,54325,2025-10-20,v121
2023 Q4,39511,2025-10-20,v121
2023 SEP,15419,2025-10-20,v121
2024,150567,2025-10-20,v121
2024 APR,19191,2025-10-20,v121
2024 AUG,14759,2025-10-20,v121
2024 DEC,18489,2025-10-20,v121
2024 FEB,11301,2025-10-20,v121
2024 JAN,-14323,2025-10-20,v121
2024 JUL,3856,2025-10-20,v121
2024 JUN,14459,2025-10-20,v121
2024 MAR,14189,2025-10-20,v121
2024 MAY,17379,2025-10-20,v121
2024 NOV,13389,2025-10-20,v121
2024 OCT,19239,2025-10-20,v121
2024 Q1,11167,2025-10-20,v121
2024 Q2,51029,2025-10-20,v121
2024 Q3,37254,2025-10-20,v121
2024 Q4,51117,2025-10-20,v121
2024 SEP,18639,2025-10-20,v121
2025 APR,19948,2025-10-20,v121
2025 AUG,15318,2025-10-20,v121
2025 FEB,11616,2025-10-20,v121
2025 JAN,-14985,2025-10-20,v121
2025 JUL,1439,2025-10-20,v121
2025 JUN,24355,2025-10-20,v121
2025 MAR,13425,2025-10-20,v121
2025 MAY,18504,2025-10-20,v121
2025 Q1,10056,2025-10-20,v121
2025 Q2,62807,2025-10-20,v121
2025 Q3,37003,2025-10-20,v121
2025 SEP,20246,2025-10-20,v121
2023,143200,2025-11-21,v122
2023 AUG,11418,2025-11-21,v122
2023 JUN,19041,2025-11-21,v122
2023 Q2,54326,2025-11-21,v122
2023 Q3,29507,2025-11-21,v122
2024,151017,2025-11-21,v122
2024 APR,19229,2025-11-21,v122
2024 AUG,14798,2025-11-21,v122
2024 DEC,18524,2025-11-21,v122
2024 FEB,11337,2025-11-21,v122
2024 JAN,-14287,2025-11-21,v122
2024 JUL,3894,2025-11-21,v122
2024 JUN,14498,2025-11-21,v122
2024 MAR,14225,2025-11-21,v122
2024 MAY,17417,2025-11-21,v122
2024 NOV,13427,2025-11-21,v122
2024 OCT,19277,2025-11-21,v122
2024 Q1,11275,2025-11-21,v122
2024 Q2,51144,2025-11-21,v122
2024 Q3,37370,2025-11-21,v122
2024 Q4,51228,2025-11-21,v122
2024 SEP,18678,2025-11-21,v122
2025 APR,19991,2025-11-21,v122
2025 AUG,14855,2025-11-21,v122
2025 FEB,11597,2025-11-21,v122
2025 JAN,-15005,2025-11-21,v122
2025 JUL,1175,2025-11-21,v122
2025 JUN,24768,2025-11-21,v122
2025 MAR,13395,2025-11-21,v122
2025 MAY,18708,2025-11-21,v122
2025 OCT,17434,2025-11-21,v122
2025 Q1,9987,2025-11-21,v122
2025 Q2,63467,2025-11-21,v122
2025 Q3,35924,2025-11-21,v122
2025 SEP,19894,2025-11-21,v122
1997,19381,2025-12-19,v123
1997 APR,2934,2025-12-19,v123
1997 AUG,2857,2025-12-19,v123
1997 DEC,1020,2025-12-19,v123
1997 JUL,562,2025-12-19,v123
1997 JUN,4984,2025-12-19,v123
1997 MAY,2977,2025-12-19,v123
1997 NOV,-1667,2025-12-19,v123
1997 OCT,-1570,2025-12-19,v123
1997 Q2,10895,2025-12-19,v123
1997 Q3,6082,2025-12-19,v123
1997 Q4,-2217,2025-12-19,v123
1997 SEP,2663,2025-12-19,v123
1998,3875,2025-12-19,v123
1998 FEB,211,2025-12-19,v123
1998 JAN,-7490,2025-12-19,v123
1998 MAR,3143,2025-12-19,v123
1998 Q1,-4136,2025-12-19,v123
2000,-16426,2025-12-19,v123
2000 FEB,-1566,2025-12-19,v123
2000 JAN,-9670,2025-12-19,v123
2000 MAR,-401,2025-12-19,v123
2000 Q1,-11637,2025-12-19,v123
2001,-3107,2025-12-19,v123
2001 DEC,2948,2025-12-19,v123
2001 JUN,-590,2025-12-19,v123
2001 MAR,-677,2025-12-19,v123
2001 Q1,-11505,2025-12-19,v123
2001 Q2,553,2025-12-19,v123
2001 Q3,-1617,2025-12-19,v123
2001 Q4,9462,2025-12-19,v123
2001 SEP,1409,2025-12-19,v123
2002,26201,2025-12-19,v123
